State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,
Utah,10/24/2020,"2,371",10/17/2020,"17,474","1,486,205",1.18,
Utah,10/31/2020,"2,360",10/24/2020,"16,327","1,486,205",1.1,
Utah,11/7/2020,"2,600",10/31/2020,"15,242","1,486,205",1.03,
Utah,11/14/2020,"3,111",11/7/2020,"14,612","1,486,205",0.98,
Utah,11/21/2020,"3,046",11/14/2020,"14,690","1,486,205",0.99,
Utah,11/28/2020,"2,385",11/21/2020,"14,246","1,486,205",0.96,
Utah,12/5/2020,"3,305",11/28/2020,"14,501","1,486,205",0.98,
Utah,12/12/2020,"3,080",12/5/2020,"14,442","1,486,205",0.97,
Utah,12/19/2020,"3,014",12/12/2020,"14,582","1,486,205",0.98,
Utah,12/26/2020,"2,729",12/19/2020,"14,603","1,486,205",0.98,
Utah,1/2/2021,"2,975",12/26/2020,"15,685","1,486,205",1.06,
Utah,1/9/2021,"3,825",1/2/2021,"16,459","1,471,433",1.12,
Utah,1/16/2021,"3,304",1/9/2021,"16,412","1,471,433",1.12,
Utah,1/23/2021,"2,924",1/16/2021,"16,564","1,471,433",1.13,
Utah,1/30/2021,"3,065",1/23/2021,"16,818","1,471,433",1.14,
Utah,2/6/2021,"3,268",1/30/2021,"16,855","1,471,433",1.15,
Utah,2/13/2021,"2,770",2/6/2021,"16,560","1,471,433",1.13,
Utah,2/20/2021,"2,527",2/13/2021,"16,054","1,471,433",1.09,
Utah,2/27/2021,"2,222",2/20/2021,"15,885","1,471,433",1.08,
Utah,3/6/2021,"2,442",2/27/2021,"15,151","1,471,433",1.03,
Utah,3/13/2021,"2,269",3/6/2021,"14,540","1,471,433",0.99,
Utah,3/20/2021,"2,576",3/13/2021,"14,082","1,471,433",0.96,
Utah,3/27/2021,"3,255",3/20/2021,"13,004","1,471,433",0.88,
Utah,4/3/2021,"4,089",3/27/2021,"12,621","1,471,433",0.86,
Utah,4/10/2021,"4,352",4/3/2021,"12,242","1,465,032",0.84,
Utah,4/17/2021,"8,412",4/10/2021,"11,903","1,465,032",0.81,
Utah,4/24/2021,"6,569",4/17/2021,"12,359","1,465,032",0.84,
Utah,5/1/2021,"3,729",4/24/2021,"13,570","1,465,032",0.93,
Utah,5/8/2021,"3,340",5/1/2021,"13,262","1,465,032",0.91,
Utah,5/15/2021,"3,042",5/8/2021,"13,142","1,465,032",0.9,
Utah,5/22/2021,"3,301",5/15/2021,"12,978","1,465,032",0.89,
Utah,5/29/2021,"3,103",5/22/2021,"11,222","1,465,032",0.77,
Utah,6/5/2021,"2,490",5/29/2021,"10,615","1,465,032",0.72,
Utah,6/12/2021,"2,143",6/5/2021,"10,264","1,465,032",0.7,
Utah,6/19/2021,"2,622",6/12/2021,"9,933","1,465,032",0.68,
Utah,6/26/2021,"2,397",6/19/2021,"9,740","1,465,032",0.66,
Utah,7/3/2021,"1,848",6/26/2021,"9,163","1,465,032",0.63,
Utah,7/10/2021,"1,583",7/3/2021,"10,969","1,465,650",0.75,
Utah,7/17/2021,"1,512",7/10/2021,"9,855","1,465,650",0.67,
Utah,7/24/2021,"1,409",7/17/2021,"9,171","1,465,650",0.63,
Utah,7/31/2021,"1,572",7/24/2021,"8,770","1,465,650",0.6,
Utah,8/7/2021,"2,300",7/31/2021,"8,467","1,465,650",0.58,
Utah,8/14/2021,"1,857",8/7/2021,"8,449","1,465,650",0.58,
Utah,8/21/2021,"1,590",8/14/2021,"8,013","1,465,650",0.55,
Utah,8/28/2021,"1,447",8/21/2021,"7,699","1,465,650",0.53,
Utah,9/4/2021,"1,392",8/28/2021,"7,384","1,465,650",0.5,
Utah,9/11/2021,"1,090",9/4/2021,"6,961","1,465,650",0.47,
Utah,9/18/2021,"1,160",9/11/2021,"6,650","1,465,650",0.45,
Utah,9/25/2021,"1,223",9/18/2021,"6,465","1,465,650",0.44,
Utah,10/2/2021,"1,184",9/25/2021,"6,277","1,465,650",0.43,
Utah,10/9/2021,"1,367",10/2/2021,"5,984","1,470,769",0.41,
Utah,10/16/2021,"1,451",10/9/2021,"5,878","1,470,769",0.4,
Utah,10/23/2021,"1,157",10/16/2021,"5,963","1,470,769",0.41,
Utah,10/30/2021,"1,214",10/23/2021,"5,807","1,470,769",0.39,
Utah,11/6/2021,"1,421",10/30/2021,"5,783","1,470,769",0.39,
Vermont,1/4/2020,680,12/28/2019,"5,417","303,175",1.79,
Vermont,1/11/2020,649,1/4/2020,"5,609","303,508",1.85,
Vermont,1/18/2020,755,1/11/2020,"4,961","303,508",1.63,
Vermont,1/25/2020,518,1/18/2020,"4,986","303,508",1.64,
Vermont,2/1/2020,481,1/25/2020,"5,006","303,508",1.65,
Vermont,2/8/2020,475,2/1/2020,"4,824","303,508",1.59,
Vermont,2/15/2020,543,2/8/2020,"4,931","303,508",1.62,
Vermont,2/22/2020,610,2/15/2020,"4,872","303,508",1.61,
Vermont,2/29/2020,863,2/22/2020,"5,039","303,508",1.66,
Vermont,3/7/2020,446,2/29/2020,"5,219","303,508",1.72,
Vermont,3/14/2020,659,3/7/2020,"4,896","303,508",1.61,
Vermont,3/21/2020,"3,784",3/14/2020,"4,810","303,508",1.58,
Vermont,3/28/2020,"14,633",3/21/2020,"13,797","303,508",4.55,
Vermont,4/4/2020,"16,474",3/28/2020,"21,953","303,508",7.23,
Vermont,4/11/2020,"9,662",4/4/2020,"31,204","303,379",10.29,
Vermont,4/18/2020,"6,598",4/11/2020,"64,313","303,379",21.2,
Vermont,4/25/2020,"5,117",4/18/2020,"76,457","303,379",25.2,
Vermont,5/2/2020,"3,875",4/25/2020,"60,535","303,379",19.95,
Vermont,5/9/2020,"2,913",5/2/2020,"57,040","303,379",18.8,
Vermont,5/16/2020,"2,199",5/9/2020,"55,103","303,379",18.16,
Vermont,5/23/2020,"1,552",5/16/2020,"50,285","303,379",16.57,
Vermont,5/30/2020,"1,465",5/23/2020,"46,316","303,379",15.27,
Vermont,6/6/2020,"1,650",5/30/2020,"45,207","303,379",14.9,
Vermont,6/13/2020,"1,859",6/6/2020,"43,338","303,379",14.29,
Vermont,6/20/2020,"1,389",6/13/2020,"42,681","303,379",14.07,
Vermont,6/27/2020,"2,163",6/20/2020,"42,420","303,379",13.98,
Vermont,7/4/2020,"1,876",6/27/2020,"39,089","303,379",12.88,
Vermont,7/11/2020,"1,830",7/4/2020,"38,335","303,295",12.64,
Vermont,7/18/2020,"1,637",7/11/2020,"38,405","303,295",12.66,
Vermont,7/25/2020,"1,519",7/18/2020,"37,797","303,295",12.46,
Vermont,8/1/2020,"1,260",7/25/2020,"35,847","303,295",11.82,
Vermont,8/8/2020,904,8/1/2020,"31,783","303,295",10.48,
Vermont,8/15/2020,723,8/8/2020,"29,962","303,295",9.88,
Vermont,8/22/2020,686,8/15/2020,"28,390","303,295",9.36,
Vermont,8/29/2020,749,8/22/2020,"26,970","303,295",8.89,
Vermont,9/5/2020,731,8/29/2020,"25,575","303,295",8.43,
Vermont,9/12/2020,612,9/5/2020,"23,961","303,295",7.9,
Vermont,9/19/2020,644,9/12/2020,"22,541","303,295",7.43,
Vermont,9/26/2020,601,9/19/2020,"20,616","303,295",6.8,
Vermont,10/3/2020,606,9/26/2020,"17,676","303,295",5.83,
Vermont,10/10/2020,543,10/3/2020,"15,460","302,674",5.11,
Vermont,10/17/2020,601,10/10/2020,"13,438","302,674",4.44,
Vermont,10/24/2020,706,10/17/2020,"12,535","302,674",4.14,
Vermont,10/31/2020,750,10/24/2020,"11,555","302,674",3.82,
Vermont,11/7/2020,805,10/31/2020,"11,209","302,674",3.7,
Vermont,11/14/2020,860,11/7/2020,"10,825","302,674",3.58,
Vermont,11/21/2020,"1,479",11/14/2020,"11,150","302,674",3.68,
Vermont,11/28/2020,"1,255",11/21/2020,"10,082","302,674",3.33,
Vermont,12/5/2020,"2,013",11/28/2020,"11,938","302,674",3.94,
Vermont,12/12/2020,"1,434",12/5/2020,"11,909","302,674",3.93,
Vermont,12/19/2020,"1,318",12/12/2020,"11,913","302,674",3.94,
Vermont,12/26/2020,"1,097",12/19/2020,"10,088","302,674",3.33,
Vermont,1/2/2021,"1,800",12/26/2020,"12,194","302,674",4.03,
Vermont,1/9/2021,"1,830",1/2/2021,"12,506","289,774",4.32,
Vermont,1/16/2021,"1,853",1/9/2021,"13,257","289,774",4.57,
Vermont,1/23/2021,"1,459",1/16/2021,"12,908","289,774",4.45,
Vermont,1/30/2021,"1,276",1/23/2021,"13,241","289,774",4.57,
Vermont,2/6/2021,"1,156",1/30/2021,"13,150","289,774",4.54,
Vermont,2/13/2021,999,2/6/2021,"12,834","289,774",4.43,
Vermont,2/20/2021,777,2/13/2021,"12,295","289,774",4.24,
Vermont,2/27/2021,"1,003",2/20/2021,"12,087","289,774",4.17,
Vermont,3/6/2021,990,2/27/2021,"12,195","289,774",4.21,
Vermont,3/13/2021,846,3/6/2021,"11,691","289,774",4.03,
Vermont,3/20/2021,782,3/13/2021,"11,074","289,774",3.82,
Vermont,3/27/2021,"1,511",3/20/2021,"10,548","289,774",3.64,
Vermont,4/3/2021,"1,761",3/27/2021,"10,041","289,774",3.47,
Vermont,4/10/2021,"2,252",4/3/2021,"11,407","281,699",4.05,
Vermont,4/17/2021,"2,541",4/10/2021,"11,594","281,699",4.12,
Vermont,4/24/2021,"5,230",4/17/2021,"11,522","281,699",4.09,
Vermont,5/1/2021,"6,372",4/24/2021,"12,595","281,699",4.47,
Vermont,5/8/2021,537,5/1/2021,"12,135","281,699",4.31,
Vermont,5/15/2021,358,5/8/2021,"10,177","281,699",3.61,
Vermont,5/22/2021,358,5/15/2021,"8,502","281,699",3.02,
Vermont,5/29/2021,372,5/22/2021,"7,617","281,699",2.7,
Vermont,6/5/2021,347,5/29/2021,"6,473","281,699",2.3,
Vermont,6/12/2021,388,6/5/2021,"6,204","281,699",2.2,
Vermont,6/19/2021,509,6/12/2021,"5,926","281,699",2.1,
Vermont,6/26/2021,431,6/19/2021,"5,967","281,699",2.12,
Vermont,7/3/2021,445,6/26/2021,"5,932","281,699",2.11,
Vermont,7/10/2021,373,7/3/2021,"5,598","275,462",2.03,
Vermont,7/17/2021,319,7/10/2021,"5,470","275,462",1.99,
Vermont,7/24/2021,298,7/17/2021,"5,186","275,462",1.88,
Vermont,7/31/2021,257,7/24/2021,"5,096","275,462",1.85,
Vermont,8/7/2021,312,7/31/2021,"4,991","275,462",1.81,
Vermont,8/14/2021,344,8/7/2021,"4,900","275,462",1.78,
Vermont,8/21/2021,249,8/14/2021,"4,547","275,462",1.65,
Vermont,8/28/2021,341,8/21/2021,"4,670","275,462",1.7,
Vermont,9/4/2021,394,8/28/2021,"3,981","275,462",1.45,
Vermont,9/11/2021,315,9/4/2021,"3,553","275,462",1.29,
Vermont,9/18/2021,348,9/11/2021,"3,357","275,462",1.22,
Vermont,9/25/2021,364,9/18/2021,"3,098","275,462",1.12,
Vermont,10/2/2021,333,9/25/2021,"2,885","275,462",1.05,
Vermont,10/9/2021,354,10/2/2021,"2,561","269,424",0.95,
Vermont,10/16/2021,389,10/9/2021,"2,193","269,424",0.81,
Vermont,10/23/2021,364,10/16/2021,"2,254","269,424",0.84,
Vermont,10/30/2021,426,10/23/2021,"2,144","269,424",0.8,
Vermont,11/6/2021,522,10/30/2021,"2,181","269,424",0.81,
Virgin Islands,1/4/2020,10,12/28/2019,468,"33,306",1.41,
Virgin Islands,1/11/2020,24,1/4/2020,534,"34,238",1.56,
Virgin Islands,1/18/2020,40,1/11/2020,562,"34,238",1.64,
Virgin Islands,1/25/2020,44,1/18/2020,552,"34,238",1.61,
Virgin Islands,2/1/2020,35,1/25/2020,516,"34,238",1.51,
Virgin Islands,2/8/2020,45,2/1/2020,522,"34,238",1.52,
Virgin Islands,2/15/2020,40,2/8/2020,508,"34,238",1.48,
Virgin Islands,2/22/2020,55,2/15/2020,508,"34,238",1.48,
Virgin Islands,2/29/2020,37,2/22/2020,562,"34,238",1.64,
Virgin Islands,3/7/2020,64,2/29/2020,586,"34,238",1.71,
Virgin Islands,3/14/2020,44,3/7/2020,592,"34,238",1.73,
Virgin Islands,3/21/2020,123,3/14/2020,584,"34,238",1.71,
Virgin Islands,3/28/2020,250,3/21/2020,512,"34,238",1.5,
Virgin Islands,4/4/2020,72,3/28/2020,658,"34,238",1.92,
Virgin Islands,4/11/2020,6,4/4/2020,776,"35,422",2.19,
Virgin Islands,4/18/2020,13,4/11/2020,"1,322","35,422",3.73,
Virgin Islands,4/25/2020,103,4/18/2020,"1,468","35,422",4.14,
Virgin Islands,5/2/2020,45,4/25/2020,"1,882","35,422",5.31,
Virgin Islands,5/9/2020,70,5/2/2020,"2,812","35,422",7.94,
Virgin Islands,5/16/2020,66,5/9/2020,"3,572","35,422",10.08,
Virgin Islands,5/23/2020,47,5/16/2020,"4,534","35,422",12.8,
Virgin Islands,5/30/2020,32,5/23/2020,"4,642","35,422",13.1,
Virgin Islands,6/6/2020,32,5/30/2020,"5,564","35,422",15.71,
Virgin Islands,6/13/2020,53,6/6/2020,"5,734","35,422",16.19,
Virgin Islands,6/20/2020,63,6/13/2020,"6,294","35,422",17.77,
Virgin Islands,6/27/2020,57,6/20/2020,"6,194","35,422",17.49,
Virgin Islands,7/4/2020,38,6/27/2020,"4,638","35,422",13.09,
Virgin Islands,7/11/2020,70,7/4/2020,"5,574","36,677",15.2,
Virgin Islands,7/18/2020,110,7/11/2020,"5,330","36,677",14.53,
Virgin Islands,7/25/2020,48,7/18/2020,"4,842","36,677",13.2,
Virgin Islands,8/1/2020,20,7/25/2020,"3,518","36,677",9.59,
Virgin Islands,8/8/2020,41,8/1/2020,"5,048","36,677",13.76,
Virgin Islands,8/15/2020,227,8/8/2020,"4,710","36,677",12.84,
Virgin Islands,8/22/2020,193,8/15/2020,"4,318","36,677",11.77,
Virgin Islands,8/29/2020,363,8/22/2020,"4,618","36,677",12.59,
Virgin Islands,9/5/2020,327,8/29/2020,"3,746","36,677",10.21,
Virgin Islands,9/12/2020,192,9/5/2020,"4,130","36,677",11.26,
Virgin Islands,9/19/2020,309,9/12/2020,"4,358","36,677",11.88,
Virgin Islands,9/26/2020,346,9/19/2020,"4,440","36,677",12.11,
Virgin Islands,10/3/2020,255,9/26/2020,"3,190","36,677",8.7,
Virgin Islands,10/10/2020,163,10/3/2020,"2,438","37,542",6.49,
Virgin Islands,10/17/2020,133,10/10/2020,"2,198","37,542",5.85,
Virgin Islands,10/24/2020,127,10/17/2020,"3,586","37,542",9.55,
Virgin Islands,10/31/2020,101,10/24/2020,"2,668","37,542",7.11,
Virgin Islands,11/7/2020,66,10/31/2020,"1,698","37,542",4.52,
Virgin Islands,11/14/2020,81,11/7/2020,"2,572","37,542",6.85,
Virgin Islands,11/21/2020,80,11/14/2020,"2,964","37,542",7.9,
Virgin Islands,11/28/2020,53,11/21/2020,"1,410","37,542",3.76,
Virgin Islands,12/5/2020,60,11/28/2020,"2,018","37,542",5.38,
Virgin Islands,12/12/2020,81,12/5/2020,"3,118","37,542",8.31,
Virgin Islands,12/19/2020,60,12/12/2020,"2,556","37,542",6.81,
Virgin Islands,12/26/2020,52,12/19/2020,"1,524","37,542",4.06,
Virgin Islands,1/2/2021,27,12/26/2020,"1,984","37,542",5.28,
Virgin Islands,1/9/2021,49,1/2/2021,"1,836","37,088",4.95,
Virgin Islands,1/16/2021,58,1/9/2021,"2,546","37,088",6.86,
Virgin Islands,1/23/2021,60,1/16/2021,"1,706","37,088",4.6,
Virgin Islands,1/30/2021,227,1/23/2021,"2,002","37,088",5.4,
Virgin Islands,2/6/2021,168,1/30/2021,"2,438","37,088",6.57,
Virgin Islands,2/13/2021,168,2/6/2021,"2,330","37,088",6.28,
Virgin Islands,2/20/2021,131,2/13/2021,"1,800","37,088",4.85,
Virgin Islands,2/27/2021,131,2/20/2021,"1,740","37,088",4.69,
Virgin Islands,3/6/2021,163,2/27/2021,"1,882","37,088",5.07,
Virgin Islands,3/13/2021,214,3/6/2021,"2,062","37,088",5.56,
Virgin Islands,3/20/2021,192,3/13/2021,"1,468","37,088",3.96,
Virgin Islands,3/27/2021,113,3/20/2021,"2,074","37,088",5.59,
Virgin Islands,4/3/2021,86,3/27/2021,928,"37,088",2.5,
Virgin Islands,4/10/2021,130,4/3/2021,"1,358","36,521",3.72,
Virgin Islands,4/17/2021,193,4/10/2021,"1,166","36,521",3.19,
Virgin Islands,4/24/2021,195,4/17/2021,"1,780","36,521",4.87,
Virgin Islands,5/1/2021,209,4/24/2021,"1,316","36,521",3.6,
Virgin Islands,5/8/2021,197,5/1/2021,"1,458","36,521",3.99,
Virgin Islands,5/15/2021,208,5/8/2021,840,"36,521",2.3,
Virgin Islands,5/22/2021,460,5/15/2021,"1,006","36,521",2.75,
Virgin Islands,5/29/2021,216,5/22/2021,720,"36,521",1.97,
Virgin Islands,6/5/2021,194,5/29/2021,878,"36,521",2.4,
Virgin Islands,6/12/2021,182,6/5/2021,708,"36,521",1.94,
Virgin Islands,6/19/2021,125,6/12/2021,684,"36,521",1.87,
Virgin Islands,6/26/2021,176,6/19/2021,904,"36,521",2.48,
Virgin Islands,7/3/2021,293,6/26/2021,990,"36,521",2.71,
Virgin Islands,7/10/2021,205,7/3/2021,"1,706","35,747",4.77,
Virgin Islands,7/17/2021,182,7/10/2021,618,"35,747",1.73,
Virgin Islands,7/24/2021,232,7/17/2021,"1,052","35,747",2.94,
Virgin Islands,7/31/2021,175,7/24/2021,844,"35,747",2.36,
Virgin Islands,8/7/2021,161,7/31/2021,"1,068","35,747",2.99,
Virgin Islands,8/14/2021,134,8/7/2021,978,"35,747",2.74,
Virgin Islands,8/21/2021,152,8/14/2021,960,"35,747",2.69,
Virgin Islands,8/28/2021,142,8/21/2021,934,"35,747",2.61,
Virgin Islands,9/4/2021,134,8/28/2021,946,"35,747",2.65,
Virgin Islands,9/11/2021,116,9/4/2021,792,"35,747",2.22,
Virgin Islands,9/18/2021,116,9/11/2021,"1,096","35,747",3.07,
Virgin Islands,9/25/2021,124,9/18/2021,758,"35,747",2.12,
Virgin Islands,10/2/2021,141,9/25/2021,"1,016","35,747",2.84,
Virgin Islands,10/9/2021,145,10/2/2021,736,"34,730",2.12,
Virgin Islands,10/16/2021,109,10/9/2021,830,"34,730",2.39,
Virgin Islands,10/23/2021,93,10/16/2021,866,"34,730",2.49,
Virgin Islands,10/30/2021,94,10/23/2021,866,"34,730",2.49,
Virgin Islands,11/6/2021,86,10/30/2021,756,"34,730",2.18,
Virginia,1/4/2020,"3,188",12/28/2019,"22,171","3,722,198",0.6,
Virginia,1/11/2020,"3,643",1/4/2020,"23,577","3,731,069",0.63,
Virginia,1/18/2020,"2,831",1/11/2020,"22,218","3,731,069",0.6,
Virginia,1/25/2020,"3,059",1/18/2020,"21,661","3,731,069",0.58,
Virginia,2/1/2020,"2,575",1/25/2020,"22,263","3,731,069",0.6,
Virginia,2/8/2020,"3,097",2/1/2020,"22,049","3,731,069",0.59,
Virginia,2/15/2020,"2,693",2/8/2020,"22,481","3,731,069",0.6,
Virginia,2/22/2020,"2,079",2/15/2020,"22,493","3,731,069",0.6,
Virginia,2/29/2020,"3,267",2/22/2020,"22,203","3,731,069",0.6,
Virginia,3/7/2020,"2,527",2/29/2020,"22,714","3,731,069",0.61,
Virginia,3/14/2020,"2,706",3/7/2020,"21,336","3,731,069",0.57,
Virginia,3/21/2020,"46,277",3/14/2020,"21,628","3,731,069",0.58,
Virginia,3/28/2020,"112,497",3/21/2020,"41,827","3,731,069",1.12,
Virginia,4/4/2020,"147,369",3/28/2020,"133,184","3,731,069",3.57,
Virginia,4/11/2020,"104,619",4/4/2020,"236,791","3,731,069",6.35,
Virginia,4/18/2020,"82,729",4/11/2020,"297,993","3,739,821",7.97,
Virginia,4/25/2020,"72,488",4/18/2020,"341,295","3,739,821",9.13,
Virginia,5/2/2020,"59,631",4/25/2020,"376,689","3,739,821",10.07,
Virginia,5/9/2020,"52,139",5/2/2020,"392,673","3,739,821",10.5,
Virginia,5/16/2020,"44,699",5/9/2020,"403,557","3,739,821",10.79,
Virginia,5/23/2020,"39,242",5/16/2020,"402,926","3,739,821",10.77,
Virginia,5/30/2020,"31,379",5/23/2020,"398,411","3,739,821",10.65,
Virginia,6/6/2020,"29,231",5/30/2020,"396,056","3,739,821",10.59,
Virginia,6/13/2020,"27,186",6/6/2020,"386,893","3,739,821",10.35,
Virginia,6/20/2020,"25,293",6/13/2020,"375,579","3,739,821",10.04,
Virginia,6/27/2020,"31,955",6/20/2020,"366,714","3,739,821",9.81,
Virginia,7/4/2020,"31,825",6/27/2020,"378,607","3,739,821",10.12,
Virginia,7/11/2020,"32,292",7/4/2020,"372,070","3,751,738",9.92,
Virginia,7/18/2020,"37,946",7/11/2020,"357,098","3,751,738",9.52,
Virginia,7/25/2020,"42,966",7/18/2020,"344,826","3,751,738",9.19,
Virginia,8/1/2020,"23,918",7/25/2020,"331,401","3,751,738",8.83,
Virginia,8/8/2020,"13,265",8/1/2020,"264,410","3,751,738",7.05,
Virginia,8/15/2020,"15,151",8/8/2020,"265,225","3,751,738",7.07,
Virginia,8/22/2020,"11,436",8/15/2020,"249,745","3,751,738",6.66,
Virginia,8/29/2020,"10,305",8/22/2020,"233,467","3,751,738",6.22,
Virginia,9/5/2020,"11,135",8/29/2020,"217,485","3,751,738",5.8,
Virginia,9/12/2020,"10,100",9/5/2020,"201,616","3,751,738",5.37,
Virginia,9/19/2020,"10,582",9/12/2020,"188,195","3,751,738",5.02,
Virginia,9/26/2020,"9,377",9/19/2020,"173,717","3,751,738",4.63,
Virginia,10/3/2020,"10,843",9/26/2020,"160,764","3,751,738",4.29,
Virginia,10/10/2020,"9,110",10/3/2020,"142,220","3,762,558",3.78,
Virginia,10/17/2020,"11,365",10/10/2020,"129,300","3,762,558",3.44,
Virginia,10/24/2020,"12,352",10/17/2020,"127,621","3,762,558",3.39,
Virginia,10/31/2020,"10,350",10/24/2020,"99,711","3,762,558",2.65,
Virginia,11/7/2020,"9,909",10/31/2020,"91,960","3,762,558",2.44,
Virginia,11/14/2020,"11,088",11/7/2020,"85,129","3,762,558",2.26,
Virginia,11/21/2020,"12,234",11/14/2020,"81,138","3,762,558",2.16,
Virginia,11/28/2020,"8,606",11/21/2020,"72,305","3,762,558",1.92,
Virginia,12/5/2020,"16,654",11/28/2020,"73,804","3,762,558",1.96,
Virginia,12/12/2020,"14,509",12/5/2020,"68,019","3,762,558",1.81,
Virginia,12/19/2020,"14,640",12/12/2020,"67,478","3,762,558",1.79,
Virginia,12/26/2020,"11,890",12/19/2020,"63,443","3,762,558",1.69,
Virginia,1/2/2021,"19,530",12/26/2020,"63,588","3,762,558",1.69,
Virginia,1/9/2021,"28,227",1/2/2021,"63,687","3,664,486",1.74,
Virginia,1/16/2021,"21,073",1/9/2021,"63,839","3,664,486",1.74,
Virginia,1/23/2021,"18,312",1/16/2021,"67,298","3,664,486",1.84,
Virginia,1/30/2021,"18,177",1/23/2021,"67,337","3,664,486",1.84,
Virginia,2/6/2021,"14,203",1/30/2021,"65,091","3,664,486",1.78,
Virginia,2/13/2021,"14,901",2/6/2021,"62,624","3,664,486",1.71,
Virginia,2/20/2021,"11,944",2/13/2021,"64,575","3,664,486",1.76,
Virginia,2/27/2021,"12,155",2/20/2021,"63,998","3,664,486",1.75,
Virginia,3/6/2021,"13,736",2/27/2021,"62,269","3,664,486",1.7,
Virginia,3/13/2021,"15,525",3/6/2021,"59,976","3,664,486",1.64,
Virginia,3/20/2021,"17,560",3/13/2021,"58,233","3,664,486",1.59,
Virginia,3/27/2021,"28,244",3/20/2021,"57,072","3,664,486",1.56,
Virginia,4/3/2021,"28,526",3/27/2021,"57,344","3,664,486",1.56,
Virginia,4/10/2021,"5,034",4/3/2021,"57,371","3,604,990",1.59,
Virginia,4/17/2021,"13,751",4/10/2021,"55,273","3,604,990",1.53,
Virginia,4/24/2021,"37,356",4/17/2021,"54,281","3,604,990",1.51,
Virginia,5/1/2021,"12,231",4/24/2021,"55,195","3,604,990",1.53,
Virginia,5/8/2021,"11,270",5/1/2021,"57,844","3,604,990",1.6,
Virginia,5/15/2021,"10,642",5/8/2021,"60,413","3,604,990",1.68,
Virginia,5/22/2021,"9,843",5/15/2021,"54,163","3,604,990",1.5,
Virginia,5/29/2021,"8,090",5/22/2021,"52,228","3,604,990",1.45,
Virginia,6/5/2021,"7,210",5/29/2021,"50,261","3,604,990",1.39,
Virginia,6/12/2021,"7,849",6/5/2021,"44,793","3,604,990",1.24,
Virginia,6/19/2021,"6,905",6/12/2021,"42,878","3,604,990",1.19,
Virginia,6/26/2021,"8,196",6/19/2021,"40,225","3,604,990",1.12,
Virginia,7/3/2021,"6,825",6/26/2021,"37,790","3,604,990",1.05,
Virginia,7/10/2021,"5,952",7/3/2021,"36,337","3,614,272",1.01,
Virginia,7/17/2021,"6,304",7/10/2021,"35,202","3,614,272",0.97,
Virginia,7/24/2021,"6,178",7/17/2021,"33,603","3,614,272",0.93,
Virginia,7/31/2021,"6,029",7/24/2021,"31,960","3,614,272",0.88,
Virginia,8/7/2021,"10,226",7/31/2021,"31,739","3,614,272",0.88,
Virginia,8/14/2021,"16,593",8/7/2021,"35,081","3,614,272",0.97,
Virginia,8/21/2021,"11,923",8/14/2021,"37,075","3,614,272",1.03,
Virginia,8/28/2021,"7,777",8/21/2021,"46,471","3,614,272",1.29,
Virginia,9/4/2021,"6,179",8/28/2021,"44,435","3,614,272",1.23,
Virginia,9/11/2021,"3,822",9/4/2021,"40,624","3,614,272",1.12,
Virginia,9/18/2021,"15,962",9/11/2021,"37,569","3,614,272",1.04,
Virginia,9/25/2021,"8,717",9/18/2021,"47,241","3,614,272",1.31,
Virginia,10/2/2021,"9,360",9/25/2021,"44,019","3,614,272",1.22,
Virginia,10/9/2021,"9,347",10/2/2021,"46,467","3,557,288",1.31,
Virginia,10/16/2021,"1,967",10/9/2021,"58,421","3,557,288",1.64,
Virginia,10/23/2021,"2,570",10/16/2021,"44,840","3,557,288",1.26,
Virginia,10/30/2021,"1,088",10/23/2021,"31,564","3,557,288",0.89,
Virginia,11/6/2021,"1,290",10/30/2021,"24,922","3,557,288",0.7,
Washington,1/4/2020,"10,024",12/28/2019,"70,363","3,317,884",2.12,
Washington,1/11/2020,"9,069",1/4/2020,"70,214","3,333,838",2.11,
Washington,1/18/2020,"9,079",1/11/2020,"65,903","3,333,838",1.98,
Washington,1/25/2020,"8,072",1/18/2020,"67,705","3,333,838",2.03,
Washington,2/1/2020,"6,619",1/25/2020,"65,260","3,333,838",1.96,
Washington,2/8/2020,"7,161",2/1/2020,"64,144","3,333,838",1.92,
Washington,2/15/2020,"6,311",2/8/2020,"61,819","3,333,838",1.85,
Washington,2/22/2020,"5,585",2/15/2020,"59,819","3,333,838",1.79,
Washington,2/29/2020,"5,770",2/22/2020,"58,586","3,333,838",1.76,
Washington,3/7/2020,"6,616",2/29/2020,"56,513","3,333,838",1.7,
